RI,Value
,21071687.833015
,20924862.475368
,20387253.368543
,20243254.99513
,20627248.61178
,21062043.554154
,21121067.96601
,20719427.538778
,20439984.959843
,20688723.692627
,21198640.493623
,21626650.61091
,21783392.183405
,21585022.543212
,21322523.627577
,21324645.068974
,21280046.209194
,21049855.675948
,20918826.815175
,20647238.388573
,20239412.577706
,20238381.377322
,20533317.838728
,20684583.893382
,20546050.218559
,20360736.503143
,20489774.488382
,20763009.88544
,20944857.797431
,21191485.967307
,21332654.523449
,21157203.559993
,21030714.426218
,20908783.334874
,20642282.991718
,20537306.223549
,20458961.494017
,20270588.104771
,20153060.337631
,20271796.844756
,20719777.04833
,21145441.179206
,21201617.201802
,21085617.46162
,20896703.2096
,20520164.682336
,20308874.155786
,20563727.340813
,20841875.934924
,20608336.825634
,20177699.756101
,20257746.142618
,20823804.313289
,21347832.477392
,21267412.603705
,20600915.596566
,20199198.327889
,20384351.029259
,20747242.900051
,21021634.929039
,21077908.716981
,20992990.821847
,20810085.624613
,20379329.258204
,19909035.655209
,19615977.494259
,19606765.477161
,19954617.308412
,20307549.622989
,20400295.160897
,20468346.439368
,20685195.510094
,20979616.762232
,21175982.864659
,21088276.609245
,20852585.6854
,20762282.954291
,20833216.841037
,20854090.286553
,20706945.682822
,20382513.842047
,20137905.350471
,20096789.66932
,19953969.01294
,19820836.774625
,19967192.138808
,20311944.091865
,20610569.324501
,20411514.453975
,19902509.295763
,19819818.118577
,20174300.593309
,20628327.264704
,21101406.038397
,21506500.409095
,21655105.696881
,21602705.517593
,21540492.13774
,21428563.122904
,21325347.863024
,21168367.205568
,20805005.109461
,20276429.677279
,19738817.415477
,19441713.527045
,19587679.236998
,20049488.209442
,20383494.705611
,20538948.037541
,20414178.013865
,20204579.041559
,20294773.944034
,20355065.480746
,20302212.444781
,20260201.674458
,20295811.962836
,20514801.566476
,20882696.584716
,21305841.013138
,21546607.973996
,21459012.739208
,21103608.170217
,20692798.683872
,20568947.496886
,20841676.277831
,21228554.182365
,21349337.211194
,21213824.095957
,21117954.624678
,21157275.454865
,21206002.326983
,21073046.588979
,21012865.173788
,21315751.115097
,21583633.808431
,21621601.522787
,21668324.726336
,21791172.272005
,21908334.292032
,21955032.446303
,21777805.508094
,21117598.198722
,20364714.967049
,20060481.427897
,20074706.270614
,20309677.360503
,20534355.181205
,20594677.678185
,20590545.265279
,20679756.896959
,21098070.090646
,21392816.68578
,21391865.346563
,21642396.527411
,21714615.390656
,21046698.770937
,20339489.612717
,20148671.167709
,20148286.679865
,19962549.49355
,19753740.580733
,19815189.435931
,20103127.721444
,20555105.704207
,20975820.379586
,21116855.456322
,21105086.555183
,21105575.31868
,20965597.11557
,20715202.042763
,20667980.681126
,20790792.607667
,20798826.018709
,20820565.607001
,21103923.712187
,21356201.474864
,21284151.719911
,21027522.687077
,20971883.76386
,21060256.363171
,20909148.494487
,20537308.586603
,20254922.268204
,20311865.948096
,20646319.102845
,21069174.271148
,21268347.133484
,21100786.940811
,20825833.839686
,20726694.664908
,20842281.28099
,20973288.596763
,20934370.244963
,20778122.176143
,20554862.53302
,20302744.984359
,20262892.59804
,20452972.658481
